,_id,text,tags,definitions,technical_instruction_for_dev,sap_products,content_relevant_to_technical_risks,cost_information,risk_for_gl,support_information,marked,is_priority_statement,user_id
202,5e94e5dbe55dd0f9169ca5ba,With whom we share your information,"['privacy/data protection', 'data management and usage']",0,0,0,1,0,1,0,0.0,1.0,
203,5e94e5dbe55dd0f9169ca5bb,Please review “Your choices with respect to the collection and use of your information” below.,"['privacy/data protection', 'consent']",0,0,0,0,0,0,0,1.0,1.0,I831094
204,5e94e5dbe55dd0f9169ca5bc,"Email Communications. We want to make it easy for you to take advantage of travel-related opportunities on our website and through our Apps. One way we do this is by sending you email messages that contain information about your hotel related interests if you consented to receiving email marketing communications. Where legally required, we will abide by existing publicly available opt-out lists when sending you marketing communications. For example, if you search for a hotel in New York on our website but choose not to book a hotel, we may send you an email message telling you about our special deals for hotels in New York. We believe these email messages will provide you with useful information about travel-related special offers available through our website and our Apps. Please note that you will have the opportunity to choose not to receive these email messages in any such email we send.","['privacy/data protection', 'consent']",0,0,0,0,0,0,0,0.0,1.0,
205,5e94e5dbe55dd0f9169ca5bd,"We use sensitive billing information (such as cardholder name, credit card number, and expiration date) for the purpose of completing the hotel reservations you make on our website or through an App. We use other information about you for the following general purposes so long as you have given your consent: to provide you with the products and services you request; to provide you with your hotel booking confirmation and updates; to manage your account, including processing bills and providing travel notifications; to communicate with you in general; to respond to your questions and comments; to measure interest in and improve our products, services, website and our Apps; to notify you about special offers and products or services that may be of interest to you; to otherwise customize your experience with this website or our Apps; to reward you as part of any reward and recognition program you choose to join; to solicit information from you, including through surveys; to resolve disputes, collect fees, or troubleshoot problems; to prevent potentially prohibited or illegal activities; to enforce our Terms of Use; and as otherwise described to you at the point of collection.","['privacy/data protection', 'informed consent']",0,0,0,0,0,0,0,1.0,1.0,I831094
206,5e94e5dbe55dd0f9169ca5be,How we use your information,['privacy/data protection'],0,0,0,0,0,0,0,1.0,0.0,I831094
207,5e94e5dbe55dd0f9169ca5bf,"Social Media. If you make use of any Hotels.com social media features, either on our website, an App or otherwise through a social media provider, we may access information about you via that social media provider in accordance with their policies. For example, we offer the option to register with our website via the “Facebook Connect” feature, allowing you to register with our website using your Facebook account data without entering the required data manually on our webpage. When using a social media feature and if you have chosen to include it in your social media account, we may access information such as your name, profile picture, gender, birthday, email address, town or district and any other information you have chosen to make available. Depending on the privacy settings of you and your friends, we may access information that you provide to a social media provider regarding your respective locations (“Location Data”) to provide you with relevant content. Please note that your Location Data may also be shared with your friends on a social media provider in accordance with your privacy settings for that social media provider. We may also access information from social media providers about your use of an App that we run on their website.","['privacy/data protection', 'data management and usage']",0,0,0,0,0,1,0,1.0,1.0,I831094
208,5e94e5dbe55dd0f9169ca5c0,"Information from Other Sources. We also may periodically lawfully obtain both personal and non-personal information about you from affiliated entities, business partners and other independent third-party sources and add it to our account information. Examples of information we may receive include: updated delivery and address information, purchase history, and demographic information. Automatic Information. We automatically collect some information about your computer when you visit this website. For example, we will collect your IP address, Web browser software (such as Firefox, Safari, or Internet Explorer), and referring website. We also may collect information about your online activity, such as trips viewed and bookings made. Our goals in collecting this automatic information are helping customize your user experience and inhibiting fraud. For more information, please see “Cookies and other technologies”.","['privacy/data protection', 'data security standards', 'monitor/audit', 'data management and usage', 'use/modification of sap content']",0,0,0,0,0,1,0,1.0,1.0,I831094
209,5e94e5dbe55dd0f9169ca5c1,"Travel Companion Information. When you make a reservation for someone else through this website or any App, we will request personal information and travel preferences about that individual. You should obtain the consent of other individuals prior to providing us with their personal information and travel preferences, as any access to view or change their information will be available only through your account.","['privacy/data protection', 'consent']",0,0,0,0,0,0,0,1.0,1.0,I831094
210,5e94e5dbe55dd0f9169ca5c2,"In General. We receive and store any information you enter on our website or give us in any other way, including via any App. This includes information that can identify you (“personal information”), including your first and last name, telephone number, postal and email addresses and billing information (such as credit card number, cardholder name, and expiration date). We may also request information about your hotel room preferences, and frequent flyer and car rental program information. You can choose not to provide information to us, but in general most of the information we request from you is required in order for you reserve a hotel, register as a member; book travel; complete a traveller profile; participate in a survey, contest, or sweepstakes; ask us a question; or initiate other transactions on our website or through any App.","['privacy/data protection', 'data management and usage']",0,0,0,1,0,1,0,1.0,1.0,I831094
211,5e94e5dbe55dd0f9169ca5c3,What information we collect from you,['privacy/data protection'],0,0,0,0,0,0,0,1.0,0.0,I831094
212,5e94e5dbe55dd0f9169ca5c4,Limitation of Liability,['technical requirements'],0,1,0,1,0,0,0,1.0,0.0,I831094
213,5e94e5dbe55dd0f9169ca5c5,Disclaimer of Warranties,['technical requirements'],0,1,0,1,0,0,0,1.0,0.0,I831094
214,5e94e5dbe55dd0f9169ca5c6,"We shall have the right in Our sole discretion to terminate your access to and use of the Services and/or remove any of your Content should We consider your statements or conduct to be inaccurate, illegal, obscene, defamatory, threatening, infringing of intellectual property rights, invasive of privacy, injurious, objectionable, or otherwise in violation of these Terms or applicable law.",['termination/suspension'],0,0,0,0,0,0,0,1.0,1.0,I831094
215,5e94e5dbe55dd0f9169ca5c7,Termination of Access/Removal of Content,['termination/suspension'],0,0,0,0,0,0,0,0.0,1.0,
